time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
38148834436,0.0,0.0,0.0,0.0,0.0,0.0
38198356021,0.0,0.0,0.0,0.0,0.0,0.0
38249559496,0.0,0.0,0.0,0.0,0.0,0.0
38298255359,0.0,0.0,0.0,0.0,0.0,0.0
38349416705,0.0,0.0,0.0,0.0,0.0,0.0
38398263642,0.0,0.0,0.0,0.0,0.0,0.0
38448220339,0.0,0.0,0.0,0.0,0.0,0.0
38498698721,0.0,0.0,0.0,0.0,0.0,0.0
38548223159,0.0,0.0,0.0,0.0,0.0,0.0
38599711189,0.0,0.0,0.0,0.0,0.0,0.0
38648257886,0.0,0.0,0.0,0.0,0.0,0.0
38698561231,0.0,0.0,0.0,0.0,0.0,0.0
38753620614,0.0,0.0,0.0,0.0,0.0,0.0
38798537773,0.0,0.0,0.0,0.0,0.0,0.0
38848482118,0.0,0.0,0.0,0.0,0.0,0.0
38900339408,0.0,0.0,0.0,0.0,0.0,0.0
38948298272,0.0,0.0,0.0,0.0,0.0,0.0
38998862061,0.0,0.0,0.0,0.0,0.0,0.0
39048557036,0.0,0.0,0.0,0.0,0.0,0.0
39098485937,0.0,0.0,0.0,0.0,0.0,0.0
39149807152,0.0,0.0,0.0,0.0,0.0,0.0
39198757386,0.0,0.0,0.0,0.0,0.0,0.0
39250290176,0.0,0.0,0.0,0.0,0.0,0.0
39298199965,0.0,0.0,0.0,0.0,0.0,0.0
39348169292,0.0,0.0,0.0,0.0,0.0,0.0
39409124325,0.0,0.0,0.0,0.0,0.0,0.0
39448315112,0.0,0.0,0.0,0.0,0.0,0.0
39499458809,0.0,0.0,0.0,0.0,0.0,0.0
39548538395,0.0,0.0,0.0,0.0,0.0,0.0
39598256851,0.0,0.0,0.0,0.0,0.0,0.0
39650150363,0.0,0.0,0.0,0.0,0.0,0.0
